Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735760700000,94447.77000000,94823.75000000,94394.31000000,94627.07000000,301.46735000,1735761599999,28528327.21150100,38540,158.56595000,15006291.07778430,0
1735761600000,94627.08000000,94793.77000000,94627.07000000,94696.79000000,102.32169000,1735762499999,9691242.08700920,12834,37.87359000,3587123.43116980,0
1735762500000,94696.79000000,94836.00000000,94579.83000000,94711.84000000,119.07787000,1735763399999,11277494.04093510,14711,50.79742000,4811438.59957500,0
1735763400000,94711.84000000,94797.17000000,94644.15000000,94724.02000000,87.92661000,1735764299999,8328858.95541460,17340,41.62249000,3942455.06204630,0
1735764300000,94724.02000000,94852.70000000,94716.43000000,94786.23000000,115.09851000,1735765199999,10912511.40371770,14356,61.65095000,5845245.35888360,0
1735765200000,94786.23000000,94917.87000000,94687.87000000,94772.73000000,188.99610000,1735766099999,17919146.58278900,18366,121.43786000,11514927.56991220,0
1735766100000,94772.72000000,95151.15000000,94766.49000000,94955.98000000,202.23035000,1735766999999,19208013.17755830,26408,132.98695000,12631164.12904700,0
1735767000000,94955.99000000,95000.00000000,94734.57000000,94788.80000000,109.74195000,1735767899999,10407806.99921760,20563,41.26662000,3913475.46201630,0
1735767900000,94789.18000000,94984.85000000,94789.18000000,94978.48000000,135.84316000,1735768799999,12890271.84087930,19928,67.34742000,6390510.48509470,0
1735768800000,94978.48000000,94997.32000000,94685.81000000,94836.01000000,128.48004000,1735769699999,12181704.77678190,16051,53.81486000,5102054.70849060,0
1735769700000,94836.01000000,94859.42000000,94720.43000000,94735.50000000,87.78981000,1735770599999,8321741.58627730,10518,34.19969000,3241592.92812850,0
1735770600000,94735.49000000,94970.34000000,94735.49000000,94955.21000000,103.91307000,1735771499999,9854272.19545700,10899,49.22755000,4668049.00759940,0
1735771500000,94955.20000000,94955.21000000,94767.77000000,94802.98000000,89.59110000,1735772399999,8498634.55005280,12026,49.29239000,4675638.45128570,0
1735772400000,94802.99000000,94952.29000000,94666.30000000,94853.31000000,128.00262000,1735773299999,12135955.69781530,23094,55.50466000,5263092.42437880,0
1735773300000,94853.31000000,94853.31000000,94600.00000000,94637.69000000,115.51909000,1735774199999,10938587.95885680,15829,47.79463000,4525439.44234520,0
1735774200000,94637.69000000,94757.29000000,94542.00000000,94732.01000000,89.06956000,1735775099999,8429918.89823380,15258,47.40051000,4486015.85247790,0
1735775100000,94732.01000000,94756.61000000,94591.21000000,94591.79000000,104.31657000,1735775999999,9872484.51034300,13878,49.76030000,4708739.78736930,0
1735776000000,94591.78000000,94627.53000000,94462.88000000,94530.31000000,146.52120000,1735776899999,13850521.97275790,21353,51.71983000,4889160.83755870,0
1735776900000,94530.30000000,95200.00000000,94392.00000000,94928.71000000,353.05579000,1735777799999,33477632.52768820,53271,188.89834000,17913675.25383170,0
1735777800000,94928.71000000,95166.67000000,94724.00000000,95105.00000000,383.98427000,1735778699999,36489892.47759610,59684,168.28239000,15988347.42638060,0
1735778700000,95105.00000000,95381.70000000,94984.66000000,95128.59000000,298.20447000,1735779599999,28405134.13256480,44534,171.12579000,16299279.56976260,0
1735779600000,95128.59000000,95516.00000000,95116.01000000,95337.00000000,555.50647000,1735780499999,52954813.88654070,45430,346.25785000,33008416.04345030,0
1735780500000,95337.00000000,95418.41000000,95020.00000000,95081.09000000,193.60836000,1735781399999,18436084.11646160,31562,99.82016000,9509365.13316590,0
1735781400000,95081.08000000,95081.09000000,94699.69000000,94996.50000000,324.87776000,1735782299999,30817051.23301290,31087,169.81195000,16107053.59841660,0
1735782300000,94996.50000000,95001.36000000,94854.05000000,94862.72000000,69.37358000,1735783199999,6584571.37004530,15373,36.61515000,3475204.17701500,0
1735783200000,94862.73000000,95124.10000000,94803.03000000,95020.53000000,91.23554000,1735784099999,8664105.66996790,20509,53.20195000,5053096.51565650,0
1735784100000,95020.53000000,95136.37000000,94840.00000000,95026.52000000,146.22033000,1735784999999,13895633.99642530,18680,46.57234000,4424428.77931740,0
1735785000000,95026.51000000,95124.00000000,94829.00000000,95027.01000000,113.08153000,1735785899999,10743374.09132890,18907,59.03318000,5607769.70851490,0
1735785900000,95027.00000000,95234.37000000,95027.00000000,95234.36000000,105.11260000,1735786799999,9999044.27213100,13700,62.72732000,5967081.42968010,0
1735786800000,95234.37000000,95299.24000000,94960.36000000,95005.10000000,107.66381000,1735787699999,10241048.25139580,16968,45.72324000,4348918.48531910,0
1735787700000,95005.10000000,95151.00000000,95005.09000000,95075.77000000,71.16788000,1735788599999,6766467.17253360,11296,45.93568000,4367362.98098110,0
